supplementary_data_3._taxa_coefficients_of_the_trained_lasso-regularized_logistic_regression_model.,unnamed:_1,unnamed:_2
2364,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_lutetiensis,0
2365,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_mitis,0
2366,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Lactococcuss__Lactococcus_petauri,0
2367,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_casseliflavus,0
2368,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_vaginalis,0
2369,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_sakei,0
2370,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Enterococcuss__Enterococcus_faecium,0
2371,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Vagococcus,0
2372,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Enterococcaceaeg__Vagococcuss__Vagococcus_lutrae,0
2373,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceae,0
2374,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacillus,0
2375,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_algidus,0
2376,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_amylovorus,0
2377,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_antri,0
2378,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_crispatus,0
2379,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_sanfranciscensis,0
2380,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_delbrueckii,0
2381,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_gasseri,0
2382,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_harbinensis,0
2383,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_kalixensis,0
2384,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_oris,0
2385,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_paragasseri,0
2386,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_plantarum,0
2387,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_reuteri,0
2388,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_rhamnosus,0
2389,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_rogosae,0
2390,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_fermentum,0
2391,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Viruses_unclassifiedg__Viruses_unclassified,0
2392,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Orterviralesf__Retroviridaeg__Gammaretroviruss__Porcine_type_C_oncovirus,0
2393,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Viruses_unclassifiedg__Viruses_unclassifieds__Phage_Gifsy_1,0
2394,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Pediococcuss__Pediococcus_pentosaceus,0
2395,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Pediococcuss__Pediococcus_sp,0
2396,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Sharpea,0
2397,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Sharpeas__Sharpea_azabuensis,0
2398,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Leuconostocs__Leuconostoc_citreum,0
2399,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Leuconostocs__Leuconostoc_garlicum,0
2400,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Leuconostocs__Leuconostoc_lactis,0
2401,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Leuconostocs__Leuconostoc_suionicum,0
2402,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Weissellas__Weissella_hellenica,0
2403,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Pediococcuss__Pediococcus_parvulus,0
2404,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Weissellas__Weissella_koreensis,0
2405,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Weissellas__Weissella_soli,0
2406,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Weissellas__Weissella_viridescens,0
2407,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Lactococcuss__Lactococcus_chungangensis,0
2408,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Lactococcuss__Lactococcus_piscium,0
2409,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Lactococcuss__Lactococcus_plantarum,0
2410,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_equinus,0
2411,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_hongkongensis,0
2412,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_infantarius,0
2413,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_milleri,0
2414,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Leuconostocaceaeg__Weissellas__Weissella_paramesenteroides,0
2415,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_peroris,0
2416,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Pediococcuss__Pediococcus_acidilactici,0
2417,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_xiangfangensis,0
2418,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_kefiri,0
2419,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_kullabergensis,0
2420,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_manihotivorans,0
2421,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_mindensis,0
2422,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_murinus,0
2423,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_nagelii,0
2424,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_panis,0
2425,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_pantheris,0
2426,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_parabuchneri,0
2427,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Pediococcus,0
2428,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_paralimentarius,0
2429,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_pentosus,0
2430,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_pontis,0
2431,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_rossiae,0
2432,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_saerimneri,0
2433,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_satsumensis,0
2434,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_silagincola,0
2435,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_ultunensis,0
2436,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_vaccinostercus,0
2437,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_versmoldensis,0
2438,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_paraplantarum,0
2439,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_pluranimalium,0
2440,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_pneumoniae,0
2441,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_pseudopneumoniae,0
2442,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_thermobutyricum,0
2443,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Hungatellas__Hungatella_effluvii,0
2444,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassified,0
2445,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_brachy,0
2446,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_infirmum,0
2447,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_minutum,0
2448,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_nodatum,0
2449,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_saphenum,0
2450,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Clostridiales_Family_XIII_Incertae_Sedis_unclassifieds__Eubacterium_sulci,0
2451,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_chh4_2,0
2452,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Mogibacteriums__Mogibacterium_pumilum,0
2453,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_unclassifiedg__Clostridiales_unclassifieds__Clostridiales_bacterium_CHKCI006,0
2454,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Eubacteriums__Eubacterium_dolichum_CAG_375,0
2455,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Eubacteriums__Eubacterium_maltosivorans,0
2456,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Eubacteriums__Eubacterium_pyruvativorans,0
2457,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Eubacteriums__Eubacterium_sp_68_3_10,0
2458,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Pseudoramibacter,0
2459,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Eubacteriaceaeg__Pseudoramibacters__Pseudoramibacter_alactolyticus,0
2460,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Hungateiclostridiaceae,0
2461,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Hungateiclostridiaceaeg__Mageeibacillus,0
2462,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiales_Family_XIII_Incertae_Sedisg__Mogibacteriums__Mogibacterium_timidum,0
2463,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_SY8519,0
2464,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_MSTE9,0
2465,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_D5,0
2466,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sinensis,0
2467,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_HMSC034E03,0
2468,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_HMSC067H01,0
2469,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_HMSC070B10,0
2470,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_HMSC071D03,0
2471,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_M334,0
2472,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_NLAE_zl_C503,0
2473,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_SK643,0
2474,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_sp_oral_taxon_058,0
2475,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Streptococcaceaeg__Streptococcuss__Streptococcus_viridans,0
2476,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Butyricicoccus,0
2477,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Butyricicoccuss__Butyricicoccus_porcorum,0
2478,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Butyricicoccuss__Butyricicoccus_pullicaecorum,0
2479,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Butyribacterium_methylotrophicum,0
2480,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_baratii,0
2481,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_bornimense,0
2482,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_cadaveris,0
2483,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_neonatale,0
2484,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_7_2_43FAA,0
2485,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_C105KSO13,0
2486,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Clostridiaceaeg__Clostridiums__Clostridium_sp_CAG_678,0
2487,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_kefiranofaciens,0
2488,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Hungateiclostridiaceaeg__Mageeibacilluss__Mageeibacillus_indolicus,0
2489,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_johnsonii,0
2490,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_intestinalis,0
2491,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Abiotrophias__Abiotrophia_sp_HMSC24B09,0
2492,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcaceae_unclassified,0
2493,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcaceae_unclassifieds__Aerococcaceae_bacterium,0
2494,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcus,0
2495,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_christensenii,0
2496,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_sanguinicola,0
2497,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_urinae,0
2498,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_urinaeequi,0
2499,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_urinaehominis,0
2500,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Abiotrophias__Abiotrophia_defectiva,0
2501,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Aerococcuss__Aerococcus_viridans,0
2502,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Dolosicoccuss__Dolosicoccus_paucivorans,0
2503,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Facklamias__Facklamia_hominis,0
2504,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Globicatella,0
2505,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Globicatellas__Globicatella_sanguinis,0
2506,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Globicatellas__Globicatella_sulfidifaciens,0
2507,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceae,0
2508,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Carnobacterium,0
2509,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Carnobacteriums__Carnobacterium_divergens,0
2510,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Carnobacteriums__Carnobacterium_maltaromaticum,0
2511,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Dolosicoccus,0
2512,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Dolosigranulum,0
2513,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Aerococcaceaeg__Abiotrophia,0
2514,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_warneri,0
2515,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillales_unclassifiedg__Gemellas__Gemella_haemolysans,0
2516,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Listeriaceae,0
2517,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Listeriaceaeg__Brochothrix,0
2518,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Listeriaceaeg__Brochothrixs__Brochothrix_thermosphacta,0
2519,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Planococcaceae,0
2520,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Planococcaceaeg__Kurthia,0
2521,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Planococcaceaeg__Kurthias__Kurthia_sp_11kri321,0
2522,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Macrococcus,0
2523,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Macrococcuss__Macrococcus_caseolyticus,0
2524,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_xylosus,0
2525,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_capitis,0
2526,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_cohnii,0
2527,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Viruses_unclassifiedg__Viruses_unclassifieds__Enterobacteria_phage_K1A,0
2528,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_gallinarum,0
2529,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_hominis,0
2530,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_kloosii,0
2531,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_petrasii,0
2532,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_pettenkoferi,0
2533,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_sciuri,0
2534,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_simulans,0
2535,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Staphylococcaceaeg__Staphylococcuss__Staphylococcus_carnosus,0
2536,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Dolosigranulums__Dolosigranulum_pigrum,0
2537,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Granulicatella,0
2538,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Carnobacteriaceaeg__Granulicatellas__Granulicatella_adiacens,0
2539,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_agilis,0
2540,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_amylolyticus,0
2541,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_animalis,0
2542,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_apis,0
2543,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_brevis,0
2544,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_buchneri,0
2545,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_coryniformis,0
2546,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_crustorum,0
2547,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_curvatus,0
2548,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_acidophilus,0
2549,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_dextrinicus,0
2550,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_farciminis,0
2551,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_fructivorans,0
2552,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_frumenti,0
2553,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_gallinarum,0
2554,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_gastricus,0
2555,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_helveticus,0
2556,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_hilgardii,0
2557,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_iners,0
2558,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_ingluviei,0
2559,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillalesf__Lactobacillaceaeg__Lactobacilluss__Lactobacillus_equicursoris,0
