OTU ID,taxonomy,abundance,relative_abundance,kingdom,phylum,class,order,family,genus,species,study_id
198192,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,7.0,0.0006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
194733,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,10.0,0.0009041591320072332,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
72112,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__intermedia,54.0,0.00488245931283906,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,intermedia,MGYS00001248
199091,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,34.0,0.003074141048824593,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
342380,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
359314,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,22.0,0.0019891500904159133,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
843785,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,39.0,0.0035262206148282097,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
739387,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
10175,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
279948,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,5.0,0.0004520795660036166,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,MGYS00001248
343503,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__,4.0,0.0003616636528028933,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,,MGYS00001248
633252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,MGYS00001248
197214,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,6.0,0.00054249547920434,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
300136,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,769.0,0.06952983725135624,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
1135220,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,MGYS00001248
85233,sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae,3.0,0.0001294665976178146,Archaea,,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Unknown,MGYS00002673
72966,sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,42.0,0.0018125323666494044,Archaea,,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,MGYS00002673
229620,sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera,84.0,0.0036250647332988087,Archaea,,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,MGYS00002673
103181,sk__Bacteria,255.0,0.011004660797514242,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MGYS00002673
217471,sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,3.0,0.0001294665976178146,Bacteria,,Actinobacteria,Actinobacteria,Micrococcales,Unknown,Unknown,MGYS00002673
241754,sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,3.0,0.0001294665976178146,Bacteria,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Unknown,MGYS00002673
29913,sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae,7.0,0.0003020887277749007,Bacteria,,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,MGYS00002673
256813,sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,6.0,0.0002589331952356292,Bacteria,,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYS00002673
175786,sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_aerofaciens,21.0,0.0009062661833247022,Bacteria,,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYS00002673
117666,sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus,6.0,0.0002589331952356292,Bacteria,,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Enterorhabdus,MGYS00002673
232486,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,9.0,0.0003883997928534438,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,MGYS00002673
236663,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,8.0,0.00034524426031417227,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Unknown,MGYS00002673
192138,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,17.0,0.0007336440531676161,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,MGYS00002673
175409,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,171.0,0.007379596064215432,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Unknown,MGYS00002673
257397,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,274.0,0.0118246159157604,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,MGYS00002673
36836,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,5.0,0.00021577766269635767,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Unknown,MGYS00002673
34164,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,8.0,0.00034524426031417227,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,MGYS00002673
152005,sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,6.0,0.0002589331952356292,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,MGYS00002673
250156,sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,3.0,0.0001294665976178146,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Unknown,MGYS00002673
10473,sk__Bacteria;k__;p__Firmicutes,34.0,0.0014672881063352323,Bacteria,,Firmicutes,Unknown,Unknown,Unknown,Unknown,MGYS00002673
409,sk__Bacteria;k__;p__Firmicutes;c__Bacilli,4.0,0.00017262213015708613,Bacteria,,Firmicutes,Bacilli,Unknown,Unknown,Unknown,MGYS00002673
157587,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales,18.0,0.0007767995857068876,Bacteria,,Firmicutes,Bacilli,Bacillales,Unknown,Unknown,MGYS00002673
121394,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella,9.0,0.0003883997928534438,Bacteria,,Firmicutes,Bacilli,Bacillales,,Gemella,MGYS00002673
174245,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Unknown,MGYS00002673
261145,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales,187.0,0.008070084584843778,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Unknown,Unknown,MGYS00002673
244436,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,5.0,0.00021577766269635767,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Unknown,MGYS00002673
71406,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,6.0,0.0002589331952356292,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,MGYS00002673
36163,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,58.0,0.002503020887277749,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Unknown,MGYS00002673
72039,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,1361.0,0.05873467978594856,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,MGYS00002673
6172,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,101.0,0.004358708786466425,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,MGYS00002673
133452,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae,18.0,0.0007767995857068876,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Unknown,MGYS00002673
195664,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,1419.0,0.06123770067322631,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,MGYS00002673
140064,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,9.0,0.0003883997928534438,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,MGYS00002673
95651,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,73.0,0.003150353875366822,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,MGYS00002673
117829,sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,892.0,0.03849473502503021,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,MGYS00002673
254595,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales,3096.0,0.13360952874158466,Bacteria,,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,MGYS00002673
141950,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Howardella,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Clostridia,Clostridiales,,Howardella,MGYS00002673
244444,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae,43.0,0.001855687899188676,Bacteria,,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Unknown,MGYS00002673
25354,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,MGYS00002673
248188,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,12.0,0.0005178663904712584,Bacteria,,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,MGYS00002673
38947,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,38.0,0.0016399102364923184,Bacteria,,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,MGYS00002673
165982,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina,22.0,0.0009494217158639738,Bacteria,,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,MGYS00002673
125668,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis,48.0,0.0020714655618850335,Bacteria,,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Unknown,MGYS00002673
108812,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae,9.0,0.0003883997928534438,Bacteria,,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,MGYS00002673
120445,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium,6.0,0.0002589331952356292,Bacteria,,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,MGYS00002673
121654,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium]_eligens,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,MGYS00002673
71581,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae,5970.0,0.2576385292594511,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,MGYS00002673
18485,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_DJF_VP52,10.0,0.00043155532539271535,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,MGYS00002673
81126,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Agathobacter,24.0,0.0010357327809425167,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,MGYS00002673
30468,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,88.0,0.003797686863455895,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,MGYS00002673
43467,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,547.0,0.02360607629898153,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,MGYS00002673
20281,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,217.0,0.009364750561021923,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,MGYS00002673
179047,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_formicigenerans,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,MGYS00002673
65791,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter,17.0,0.0007336440531676161,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,MGYS00002673
42037,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium,209.0,0.00901950630070775,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,MGYS00002673
43214,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,43.0,0.001855687899188676,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,MGYS00002673
235820,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia,18.0,0.0007767995857068876,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,MGYS00002673
106086,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,6.0,0.0002589331952356292,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella,MGYS00002673
121918,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,457.0,0.01972207837044709,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,MGYS00002673
179079,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,15.0,0.000647332988089073,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,MGYS00002673
105974,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas,16.0,0.0006904885206283445,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Sellimonas,MGYS00002673
59813,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus,4.0,0.00017262213015708613,Bacteria,,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus,MGYS00002673
11568,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae,11.0,0.0004747108579319869,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Unknown,MGYS00002673
101179,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus,49.0,0.0021146210944243053,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,MGYS00002673
44913,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,25.0,0.0010788883134817883,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Unknown,MGYS00002673
105633,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptoclostridium,31.0,0.0013378215087174175,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,MGYS00002673
167925,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia,89.0,0.0038408423959951665,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,MGYS00002673
190529,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter,4.0,0.00017262213015708613,Bacteria,,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,MGYS00002673
21407,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae,1952.0,0.08423959951665803,Bacteria,,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,MGYS00002673
57078,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,201.0,0.008674262040393578,Bacteria,,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,MGYS00002673
93509,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella,22.0,0.0009494217158639738,Bacteria,,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella,MGYS00002673
176042,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,40.0,0.0017262213015708614,Bacteria,,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,MGYS00002673
102515,sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,390.0,0.016830657690315897,Bacteria,,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,MGYS00002673
233382,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,MGYS00002673
77393,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,325.0,0.01402554807526325,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,MGYS00002673
80184,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum,19.0,0.0008199551182461592,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,MGYS00002673
165990,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus,21.0,0.0009062661833247022,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Candidatus_Stoquefichus,MGYS00002673
184279,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,407.0,0.017564301743483515,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,MGYS00002673
131255,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium,3.0,0.0001294665976178146,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,MGYS00002673
260181,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,103.0,0.004445019851544968,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,MGYS00002673
44566,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,897.0,0.038710512687726566,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,MGYS00002673
228611,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,10.0,0.00043155532539271535,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,MGYS00002673
259101,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium,337.0,0.014543414465734508,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,MGYS00002673
187006,sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,31.0,0.0013378215087174175,Bacteria,,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,MGYS00002673
242610,sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,14.0,0.0006041774555498015,Bacteria,,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,MGYS00002673
21282,sk__Bacteria;k__;p__Proteobacteria,35.0,0.0015104436388745036,Bacteria,,Proteobacteria,Unknown,Unknown,Unknown,Unknown,MGYS00002673
171064,sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria,5.0,0.00021577766269635767,Bacteria,,Proteobacteria,Alphaproteobacteria,Unknown,Unknown,Unknown,MGYS00002673
7451,sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,18.0,0.0007767995857068876,Bacteria,,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,MGYS00002673
258109,sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,22.0,0.0009494217158639738,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unknown,MGYS00002673
55775,sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,4.0,0.00017262213015708613,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,MGYS00002673
218286,sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae,4.0,0.00017262213015708613,Bacteria,,Synergistetes,Synergistia,Synergistales,Synergistaceae,Unknown,MGYS00002673
8406,sk__Bacteria;k__;p__Tenericutes;c__Mollicutes,242.0,0.01044363887450371,Bacteria,,Tenericutes,Mollicutes,Unknown,Unknown,Unknown,MGYS00002673
179894,sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,5.0,0.00021577766269635767,Bacteria,,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Unknown,Unknown,MGYS00002673
16828,sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,4.0,0.00017262213015708613,Bacteria,,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Unknown,MGYS00002673
